date,index_symbol,eod_index_value,high,low,index_market_value,dividend_market_value
2023-07-28,NQX,3150.19,3157.75,3123.55,18266592149872.0,1661475996.0
2023-08-18,NQX,2938.97,2948.91,2911.57,17041827692632.0,828619637.0
2023-11-13,NQX,3096.56,3104.93,3080.94,17917667296298.0,1085395163.0
2023-12-14,NQX,3307.57,3332.14,3283.85,19135824733703.0,1452338200.0
2022-03-10,NQX,2718.2,2726.74,2679.89,16107769028422.0,1331386329.0
2024-06-13,NQX,3915.38,3927.85,3894.74,23194632230318.0,406759000.0
2024-05-14,NQX,3664.55,3667.92,3635.06,21708718537132.0,1316466559.0
2023-04-18,NQX,2618.36,2639.24,2608.84,15156551972614.0,
2024-03-08,NQX,3603.69,3683.35,3599.08,21060629238753.0,
2020-12-17,NQX,2550.41,2552.19,2537.2,14384707547230.0,
2020-06-26,NQX,1969.87,2018.8,1967.53,11070484654291.0,
2020-05-14,NQX,1818.89,1819.5,1772.15,10190280610536.0,660752702.0
2023-02-27,NQX,2411.56,2431.92,2406.92,13985686609558.0,269239034.0
2018-08-20,NQX,1474.28,1479.17,1468.69,8504266661906.0,85553360.0
2020-08-03,NQX,2211.02,2217.1,2199.53,12436447530989.0,
2022-07-12,NQX,2349.0,2398.09,2336.8,13820286585317.0,
2023-01-11,NQX,2280.5,2280.74,2244.15,13225654059748.0,
2021-09-17,NQX,3066.69,3097.04,3058.21,17697779220414.0,
2019-08-19,NQX,1543.86,1548.15,1537.62,8700237410578.0,436972774.0
2022-01-26,NQX,2834.55,2929.33,2801.32,16752905546177.0,
2024-06-03,NQX,3720.19,3741.44,3678.51,22038332761933.0,
2020-03-02,NQX,1775.6,1775.88,1689.3,9957944532784.0,
2024-02-21,NQX,3495.78,3496.44,3463.89,20429989902309.0,1726807661.0
2019-09-11,NQX,1577.52,1577.67,1562.46,8889875564971.0,885277276.0
2023-01-04,NQX,2182.96,2196.29,2157.11,12659948923313.0,1817410844.0
2023-07-14,NQX,3113.12,3144.01,3106.2,17962988515763.0,
2024-01-29,NQX,3519.25,3520.79,3482.92,20567166928071.0,
2022-08-19,NQX,2648.58,2680.51,2642.16,15582879242752.0,
2023-10-04,NQX,2955.25,2960.61,2918.51,17100020882367.0,
2023-11-16,NQX,3166.63,3168.53,3147.67,18323156293176.0,1815796830.0
2023-05-01,NQX,2646.29,2657.49,2637.27,15318255160087.0,188070797.0
2022-02-24,NQX,2794.93,2797.84,2612.99,16562490938160.0,2603798260.0
2022-09-06,NQX,2402.26,2430.48,2385.76,14133673884129.0,43425080.0
2023-08-07,NQX,3081.57,3082.18,3051.71,17868724783248.0,437091623.0
2020-09-30,NQX,2283.61,2307.0,2265.71,12852432410979.0,
2020-09-16,NQX,2249.52,2297.22,2248.73,12668176515674.0,
2020-05-13,NQX,1800.02,1841.9,1778.03,10084563421896.0,
2022-03-31,NQX,2967.7,3017.68,2967.03,17532626425114.0,339554468.0
2022-12-22,NQX,2191.23,2222.85,2156.8,12707902089195.0,
2018-09-10,NQX,1489.54,1494.75,1482.15,8592244363905.0,
2023-06-13,NQX,2980.17,2986.37,2954.04,17210357786800.0,576894148.0
2023-10-18,NQX,2981.85,3020.77,2973.16,17253944966720.0,
2020-11-19,NQX,2397.09,2400.06,2368.53,13525220802274.0,103330219.0
2025-02-06,NQX,4354.81,4355.22,4323.65,26713116856641.0,
2022-04-12,NQX,2788.05,2852.92,2776.55,16471283081205.0,
2022-04-18,NQX,2782.15,2799.59,2757.79,16436454105934.0,
2025-01-08,NQX,4236.19,4248.52,4198.42,25958483609189.0,1938157360.0
2019-12-23,NQX,1739.2,1742.18,1738.03,9753837980602.0,
2024-09-10,NQX,3765.83,3769.15,3714.13,22320468961294.0,192744017.0
2019-10-24,NQX,1593.34,1593.93,1582.54,8939941838508.0,131788788.0
2019-10-15,NQX,1588.57,1592.03,1572.76,8913158378625.0,
2019-10-07,NQX,1545.03,1556.98,1542.54,8668839858813.0,
2022-02-03,NQX,2900.22,2971.3,2894.17,17141035425920.0,445717470.0
2022-05-09,NQX,2437.54,2508.46,2427.24,14400569657107.0,502216804.0
2024-01-22,NQX,3466.08,3490.05,3461.98,20256384956400.0,
2024-03-27,NQX,3656.17,3668.82,3633.64,21659041760180.0,1361733101.0
2022-04-14,NQX,2778.64,2847.07,2776.97,16415719175606.0,
2023-08-14,NQX,3041.12,3041.26,2994.4,17634150366411.0,994533050.0
2023-01-27,NQX,2433.32,2449.63,2399.97,14111896965339.0,
2021-11-11,NQX,3206.49,3223.25,3203.88,18540858668029.0,
2024-03-14,NQX,3602.96,3628.58,3582.73,21056367016911.0,2256398762.0
2024-11-19,NQX,4136.92,4139.29,4084.7,24626085868694.0,232586329.0
2020-06-10,NQX,2018.85,2031.04,2004.49,11363649735097.0,
2018-11-30,NQX,1389.8,1390.23,1374.46,7999627179917.0,
2019-06-28,NQX,1534.21,1536.45,1527.89,8614350505449.0,
2019-06-11,NQX,1502.77,1519.11,1498.0,8468283686273.0,175349138.0
2024-09-03,NQX,3791.75,3887.68,3773.97,22474098503893.0,714068988.0
2023-01-09,NQX,2221.69,2260.97,2217.07,12884554495943.0,255101916.0
2022-04-20,NQX,2799.71,2852.73,2792.57,16540155398353.0,
2021-12-17,NQX,3160.29,3192.06,3132.82,18273088293345.0,
2018-08-16,NQX,1474.86,1484.57,1472.37,8507585719000.0,1635434592.0
2019-03-22,NQX,1465.21,1496.47,1464.7,8256637193542.0,
2019-03-04,NQX,1430.17,1441.19,1414.68,8176176831890.0,
2022-11-18,NQX,2335.4,2358.94,2315.93,13675670230339.0,
2021-03-24,NQX,2559.78,2615.49,2559.61,14612152184504.0,
2021-06-08,NQX,2762.17,2782.68,2749.28,15779911037765.0,
2024-12-05,NQX,4285.04,4303.5,4282.31,25507843310827.0,2033674314.0
2019-12-16,NQX,1714.07,1716.96,1708.48,9572946432427.0,
2019-05-29,NQX,1443.37,1450.84,1435.33,8133568533713.0,131379847.0
2025-03-13,NQX,3845.1,3911.71,3830.51,23586434618760.0,1169867178.0
2025-01-13,NQX,4156.94,4159.41,4107.64,25472867928895.0,
2023-02-07,NQX,2545.65,2554.32,2483.97,14763373427593.0,
2023-08-03,NQX,3070.71,3087.32,3054.14,17805736923109.0,
2020-09-03,NQX,2354.27,2447.0,2332.42,13258095251958.0,1575826219.0
2018-09-18,NQX,1498.88,1506.24,1487.31,8646148151305.0,899665138.0
2021-10-21,NQX,3097.92,3099.51,3070.1,17913038200732.0,
2024-05-23,NQX,3724.68,3781.56,3710.99,22064887608501.0,415423574.0
2024-04-23,NQX,3494.29,3502.66,3455.44,20700103856170.0,
2023-11-09,NQX,3037.58,3076.42,3034.26,17576402689363.0,2691615011.0
2021-07-13,NQX,2974.91,3000.46,2968.76,16990817588598.0,
2023-01-03,NQX,2172.53,2218.61,2154.19,12599444512749.0,1356027512.0
2021-06-21,NQX,2827.45,2830.18,2793.58,16148602453818.0,1789467682.0
2020-07-08,NQX,2133.34,2133.83,2105.77,11989163861078.0,
2021-02-16,NQX,2754.75,2775.95,2745.36,15732645147610.0,
2024-05-07,NQX,3618.29,3631.26,3612.32,21434646649343.0,1848951361.0
2025-03-12,NQX,3919.2,3951.27,3875.05,24041021825045.0,163043119.0
2024-08-27,NQX,3916.3,3923.58,3873.91,23212364788990.0,
2024-10-22,NQX,4076.73,4087.56,4043.77,24154181582903.0,
2023-05-22,NQX,2769.95,2778.74,2758.59,16034041214494.0,
2023-03-29,NQX,2569.21,2573.39,2546.94,14872030327850.0,
2023-06-26,NQX,2937.8,2996.56,2937.41,16951403630281.0,
2020-03-20,NQX,1398.86,1497.56,1393.95,7845115640838.0,1431942047.0
2024-05-21,NQX,3742.76,3744.24,3717.9,22172005372756.0,382054149.0
2024-08-12,NQX,3708.41,3733.15,3686.72,21980122356233.0,3089750091.0
2023-03-06,NQX,2460.5,2493.38,2459.51,14269506720490.0,
2023-03-07,NQX,2430.43,2468.8,2426.01,14095158841802.0,114557436.0
2023-09-06,NQX,3074.29,3097.38,3057.9,17826497940104.0,68007906.0
2023-05-03,NQX,2606.04,2646.34,2605.21,15085254583161.0,
2022-07-05,NQX,2355.98,2356.35,2273.21,13861375534655.0,3550791257.0
2025-02-21,NQX,4322.82,4423.05,4319.43,26516841283360.0,1001456996.0
2022-08-05,NQX,2641.54,2657.2,2614.07,15541448881911.0,2865259683.0
2019-07-23,NQX,1590.91,1591.02,1579.01,8932699230248.0,
2019-06-06,NQX,1455.19,1458.64,1440.32,8200139600971.0,1449548830.0
2019-02-08,NQX,1382.63,1382.91,1367.34,7904389579400.0,3317081286.0
2022-06-30,NQX,2300.74,2330.21,2264.57,13536386431076.0,339647481.0
2022-05-12,NQX,2389.1,2425.75,2338.42,14114366586956.0,2059222328.0
2022-06-03,NQX,2509.61,2544.97,2501.15,14825282589389.0,
2024-05-06,NQX,3618.71,3618.97,3587.47,21437158056103.0,826657904.0
2024-10-09,NQX,4053.77,4056.88,4009.57,24018162336406.0,
2023-11-08,NQX,3062.65,3068.64,3044.18,17721458250704.0,
2023-08-09,NQX,3020.34,3057.78,3015.58,17513681359202.0,1328967137.0
2025-01-29,NQX,4282.29,4295.58,4250.38,26268258715712.0,
2025-01-16,NQX,4218.25,4266.14,4217.58,25848535169684.0,
2022-05-26,NQX,2455.36,2467.55,2380.37,14504821160600.0,625075773.0
